Province/State,Country,Last Update,Confirmed,Suspected,Recovered,Deathss,Unnamed: 0,Deaths
Guangdong,Mainland China,2020-01-29,277.0,0.0,4.0,,,0.0
Zhejiang,Mainland China,2020-01-29,296.0,0.0,3.0,,,0.0
Henan,Mainland China,2020-01-29,206.0,0.0,1.0,,,2.0
Chongqing,Mainland China,2020-01-29,147.0,0.0,0.0,,,0.0
Hunan,Mainland China,2020-01-29,221.0,0.0,0.0,,,0.0
Shandong,Mainland China,2020-01-29,130.0,0.0,1.0,,,0.0
Beijing,Mainland China,2020-01-29,111.0,0.0,4.0,,,1.0
Anhui,Mainland China,2020-01-29,152.0,0.0,2.0,,,0.0
Sichuan,Mainland China,2020-01-29,108.0,0.0,0.0,,,0.0
Fujian,Mainland China,2020-01-29,84.0,0.0,0.0,,,0.0
Shanghai,Mainland China,2020-01-29,96.0,0.0,4.0,,,1.0
Jiangxi,Mainland China,2020-01-29,109.0,0.0,3.0,,,0.0
Jiangsu,Mainland China,2020-01-29,99.0,0.0,1.0,,,0.0
Guangxi,Mainland China,2020-01-29,58.0,0.0,2.0,,,0.0
Shaanxi,Mainland China,2020-01-29,56.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-29,43.0,0.0,1.0,,,1.0
Liaoning,Mainland China,2020-01-29,39.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-29,55.0,0.0,0.0,,,0.0
Tianjin,Mainland China,2020-01-29,27.0,0.0,0.0,,,0.0
Heilongjiang,Mainland China,2020-01-29,38.0,0.0,0.0,,,1.0
Hebei,Mainland China,2020-01-29,48.0,0.0,0.0,,,1.0
Gansu,Mainland China,2020-01-29,24.0,0.0,0.0,,,0.0
Shanxi,Mainland China,2020-01-29,27.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-29,16.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-29,10.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-29,9.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-29,12.0,0.0,0.0,,,0.0
